LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/03/15
Time	09:25:57.6979999542236328125
***End_of_Header***	
	
Channels	9									
Samples	1	1	1	1	1	1	1	1	1	
Date	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	
Time	09:25:57.6979999542236328125	09:25:57.7170000076293945313	09:25:57.7340002059936523438	09:25:57.7509999275207519531	09:25:57.7680001258850097656	09:25:57.784999847412109375	09:25:57.8029999732971191406	09:25:57.8189997673034667969	09:25:57.7509999275207519531	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***										
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Comment
	0.000000	-12.751957	1.593166	88.698505	1.543960E-6	2.045541E-6	1.411585E-5	1.562695E-7	0.094705
	0.483000	-17.791692	1.611455	88.737914	1.188686E-6	1.582254E-6	1.383442E-5	4.089247E-7	0.134114
	1.483000	-26.996319	1.590993	88.760839	1.838333E-6	1.809171E-6	1.304039E-5	1.076834E-7	0.157039
	2.483000	-47.182094	1.588094	88.755204	1.259743E-6	2.168454E-6	1.185437E-5	-8.154792E-7	0.151404
	3.483000	-77.173614	1.565378	88.748379	1.442452E-6	1.459342E-6	1.098998E-5	-1.806660E-6	0.144579
	4.483000	-95.083726	1.541615	88.717229	1.249590E-6	1.620073E-6	9.924577E-6	-2.321685E-6	0.113429
	5.483000	-115.881353	1.557797	88.721919	7.319087E-7	2.253547E-6	9.442130E-6	-2.817275E-6	0.118119
	6.483000	-154.471015	1.547532	88.739559	2.040771E-7	1.950993E-6	7.964643E-6	-4.119409E-6	0.135759
	7.483000	-166.965693	1.532115	88.754084	-2.222496E-7	2.546646E-6	6.879145E-6	-5.217475E-6	0.150284
	8.483000	-190.951396	1.525836	88.761364	-2.120981E-7	2.385915E-6	6.024819E-6	-5.917126E-6	0.157564
	9.483000	-220.196885	1.520576	88.764759	-3.643568E-7	1.544435E-6	4.718206E-6	-6.947167E-6	0.160959
	10.483000	-241.756645	1.506031	88.758564	-6.891781E-7	1.960447E-6	3.502055E-6	-7.666250E-6	0.154764
	11.483000	-271.630089	1.503817	88.714604	-6.384210E-7	2.253547E-6	2.436668E-6	-7.880030E-6	0.110804
	12.483000	-294.783887	1.504515	88.666620	-1.389566E-6	1.960447E-6	9.290494E-7	-1.179610E-5	0.062820
	13.483000	-322.440707	1.493150	88.667180	-1.318514E-6	2.026631E-6	-5.785635E-7	-1.224309E-5	0.063380
	14.483000	-346.941654	1.471574	88.665605	-1.440320E-6	1.950992E-6	-1.493180E-6	-1.358407E-5	0.061805
	15.483000	-381.607946	1.471507	88.667565	-1.795587E-6	2.158998E-6	-3.081191E-6	-1.426427E-5	0.063765
	16.483000	-404.192828	1.470823	88.663365	-1.957999E-6	2.367005E-6	-4.186765E-6	-1.561496E-5	0.059565
	17.483000	-425.768690	1.463335	88.666445	-1.927546E-6	2.310275E-6	-5.382792E-6	-1.593563E-5	0.062645
	18.483000	-454.107136	1.454319	88.666095	-1.826041E-6	2.395370E-6	-6.538613E-6	-1.671300E-5	0.062295
	19.483000	-478.457804	1.437546	88.676175	-2.414773E-6	2.622286E-6	-7.493421E-6	-1.759726E-5	0.072375
	20.483000	-505.910674	1.427872	88.668790	-2.049354E-6	2.593921E-6	-8.357770E-6	-1.802481E-5	0.064990
	21.483000	-527.905173	1.425859	88.666235	-2.201611E-6	2.376459E-6	-9.654293E-6	-1.811227E-5	0.062435
	22.483000	-561.122340	1.418547	88.677890	-2.445226E-6	2.471008E-6	-1.047844E-5	-1.900624E-5	0.074090
	23.483000	-582.961193	1.399158	88.700850	-3.125310E-6	2.291367E-6	-1.151364E-5	-1.924917E-5	0.097050
	24.483000	-610.677052	1.402418	88.740189	-3.033954E-6	2.168453E-6	-1.327247E-5	-2.092050E-5	0.136389
	25.483000	-628.420785	1.376334	88.745404	-2.861396E-6	2.603375E-6	-1.397601E-5	-2.149381E-5	0.141604
	26.483000	-665.899455	1.398675	88.750654	-3.998256E-6	1.771351E-6	-1.519211E-5	-2.228089E-5	0.146854
	27.483000	-691.522135	1.368015	88.758564	-4.617440E-6	2.404823E-6	-1.700118E-5	-2.324288E-5	0.154764
	28.483000	-722.909112	1.359334	88.763779	-4.668190E-6	2.773563E-6	-1.787557E-5	-2.365099E-5	0.159979
	29.483000	-743.234435	1.353752	88.761679	-4.982855E-6	2.660104E-6	-1.931277E-5	-2.504052E-5	0.157879
	30.483000	-774.508704	1.339207	88.764164	-5.338123E-6	2.064450E-6	-2.051880E-5	-2.510854E-5	0.160364
	31.483000	-797.329742	1.324689	88.765634	-5.470076E-6	1.998266E-6	-2.236806E-5	-2.540005E-5	0.161834
	32.483000	-830.847472	1.317524	88.777849	-4.800144E-6	2.688468E-6	-2.357409E-5	-2.631344E-5	0.174049
	33.483000	-857.296692	1.334699	88.785724	-5.936999E-6	2.158998E-6	-2.420725E-5	-2.717825E-5	0.181924
	34.483000	-883.160894	1.308400	88.789539	-5.043760E-6	2.924841E-6	-2.494092E-5	-2.704221E-5	0.185739
	35.483000	-913.302700	1.306843	88.795034	-5.794895E-6	2.423733E-6	-2.670976E-5	-2.846088E-5	0.191234
	36.483000	-937.266939	1.309393	88.791674	-5.794893E-6	2.423733E-6	-2.764442E-5	-2.882041E-5	0.187874
	37.483000	-968.471438	1.291144	88.788769	-5.967452E-6	3.104482E-6	-2.825748E-5	-2.888843E-5	0.184969
	38.483000	-1000.142877	1.263759	88.780299	-6.596783E-6	3.274670E-6	-2.992580E-5	-2.953946E-5	0.176499
	39.483000	-1022.577485	1.248744	88.762834	-7.175357E-6	2.669559E-6	-3.094086E-5	-3.036539E-5	0.159034
	40.483000	-1050.524136	1.271702	88.761574	-6.789640E-6	3.085573E-6	-3.183532E-5	-3.110387E-5	0.157774
	41.483000	-1079.340263	1.255131	88.759684	-7.429118E-6	2.915386E-6	-3.341318E-5	-3.202697E-5	0.155884
	42.483000	-1109.304957	1.239486	88.758774	-8.068598E-6	3.340853E-6	-3.379508E-5	-3.202697E-5	0.154974
	43.483000	-1133.838114	1.225370	88.763149	-7.835133E-6	2.650651E-6	-3.568448E-5	-3.352336E-5	0.159349
	44.483000	-1153.895083	1.231757	88.763919	-7.794533E-6	2.452097E-6	-3.668948E-5	-3.337761E-5	0.160119
	45.483000	-1186.988816	1.217843	88.764444	-7.774233E-6	2.764108E-6	-3.811657E-5	-3.447560E-5	0.160644
	46.483000	-1218.112812	1.202265	88.768119	-8.931382E-6	3.227394E-6	-3.918186E-5	-3.528210E-5	0.164319
	47.483000	-1244.363452	1.196670	88.788944	-8.799427E-6	3.047753E-6	-4.026725E-5	-3.604000E-5	0.185144
	48.483000	-1274.333516	1.204009	88.794019	-8.586267E-6	3.151756E-6	-4.157373E-5	-3.686592E-5	0.190219
	49.483000	-1305.758073	1.181950	88.797099	-8.992284E-6	3.170666E-6	-4.276967E-5	-3.761411E-5	0.193299
	50.483000	-1329.770621	1.157141	88.794194	-9.804312E-6	3.132847E-6	-4.436759E-5	-3.859550E-5	0.190394
	51.483000	-1350.815145	1.181990	88.789819	-9.763715E-6	3.454311E-6	-4.579466E-5	-3.914935E-5	0.186019
	52.483000	-1388.465577	1.169243	88.794439	-9.591158E-6	3.785233E-6	-4.703078E-5	-3.964490E-5	0.190639
	53.483000	-1420.834751	1.160884	88.849213	-9.966721E-6	2.820836E-6	-4.855834E-5	-4.041252E-5	0.245413
	54.483000	-1442.432092	1.132948	88.896148	-1.057574E-5	3.246306E-6	-4.957336E-5	-4.074288E-5	0.292348
	55.483000	-1475.574134	1.135940	88.895133	-1.045394E-5	3.633954E-6	-5.100041E-5	-4.223924E-5	0.291333
	56.483000	-1498.754780	1.115398	88.905213	-1.186484E-5	3.028844E-6	-5.193503E-5	-4.260847E-5	0.301413
	57.483000	-1522.391632	1.134183	88.913263	-1.148928E-5	2.697924E-6	-5.304049E-5	-4.323034E-5	0.309463
	58.483000	-1552.876946	1.115183	88.912878	-1.178364E-5	3.529951E-6	-5.397510E-5	-4.363843E-5	0.309078
	59.483000	-1581.204673	1.127715	88.928978	-1.266672E-5	3.170666E-6	-5.585437E-5	-4.460037E-5	0.325178
	60.483000	-1603.961316	1.083718	88.917778	-1.279867E-5	3.378673E-6	-5.712061E-5	-4.544571E-5	0.313978
	61.483000	-1636.019202	1.076312	88.898528	-1.301183E-5	3.577225E-6	-5.785423E-5	-4.522223E-5	0.294728
	62.483000	-1664.733365	1.085691	88.882043	-1.295093E-5	3.520496E-6	-5.893957E-5	-4.641737E-5	0.278243
	63.483000	-1693.372388	1.064491	88.878718	-1.330619E-5	3.435402E-6	-5.926116E-5	-4.623275E-5	0.274918
	64.483000	-1716.756989	1.053676	88.859188	-1.332649E-5	3.284125E-6	-6.069823E-5	-4.711696E-5	0.255388
	65.483000	-1752.384021	1.067603	88.872593	-1.396596E-5	4.106697E-6	-6.178357E-5	-4.860358E-5	0.268793
	66.483000	-1774.056507	1.054548	88.927263	-1.384415E-5	3.529951E-6	-6.316034E-5	-4.883678E-5	0.323463
	67.483000	-1815.721567	1.039399	88.936538	-1.468663E-5	3.577226E-6	-6.472804E-5	-4.992502E-5	0.332738
	68.483000	-1856.157555	1.041881	88.938218	-1.495054E-5	3.728502E-6	-6.596411E-5	-5.082865E-5	0.334418
	69.483000	-1909.576643	1.019876	88.926353	-1.526519E-5	3.511041E-6	-6.735092E-5	-5.283023E-5	0.322553
	70.483000	-1951.595938	1.001011	88.929013	-1.542760E-5	3.898691E-6	-6.914974E-5	-5.330633E-5	0.325213
	71.483000	-2007.907916	0.996113	88.927823	-1.591481E-5	3.321943E-6	-7.067723E-5	-5.527876E-5	0.324023
	72.483000	-2055.111869	1.001306	88.930448	-1.693999E-5	3.274669E-6	-7.251623E-5	-5.599776E-5	0.326648
	73.483000	-2101.145788	0.978509	88.931148	-1.741705E-5	3.596135E-6	-7.385277E-5	-5.751351E-5	0.327348
	74.483000	-2165.374300	0.972310	88.943958	-1.741704E-5	3.303035E-6	-7.545059E-5	-5.877662E-5	0.340158
	75.483000	-2211.606808	0.970029	88.948857	-1.841177E-5	2.593921E-6	-7.746041E-5	-6.011747E-5	0.345057
	76.483000	-2260.179390	0.956665	88.956592	-1.880763E-5	3.274672E-6	-7.941998E-5	-6.141944E-5	0.352792
	77.483000	-2317.092506	0.965360	88.955962	-1.970084E-5	3.057209E-6	-8.103788E-5	-6.287687E-5	0.352162
	78.483000	-2364.500425	0.952358	88.958412	-2.042151E-5	2.801929E-6	-8.291704E-5	-6.449947E-5	0.354612
	79.483000	-2424.467448	0.951472	88.959252	-2.067526E-5	3.132847E-6	-8.490673E-5	-6.619980E-5	0.355452
	80.483000	-2473.947088	0.938806	88.957852	-2.065496E-5	2.934296E-6	-8.707729E-5	-6.706453E-5	0.354052
	81.483000	-2536.259558	0.922436	88.963312	-2.178163E-5	3.113939E-6	-8.836355E-5	-6.875513E-5	0.359512
	82.483000	-2590.258336	0.899008	88.958587	-2.225868E-5	3.066664E-6	-9.039341E-5	-6.980446E-5	0.354787
	83.483000	-2654.282932	0.903530	88.958272	-2.196433E-5	2.556102E-6	-9.283527E-5	-7.191284E-5	0.354472
	84.483000	-2704.132920	0.890435	88.959007	-2.406540E-5	2.073905E-6	-9.503594E-5	-7.347711E-5	0.355207
	85.483000	-2761.743794	0.893131	88.956312	-2.404510E-5	2.404824E-6	-9.663369E-5	-7.485677E-5	0.352512
	86.483000	-2818.420790	0.884839	88.958832	-2.504996E-5	2.206273E-6	-9.855298E-5	-7.648905E-5	0.355032
	87.483000	-2875.580833	0.876359	88.960617	-2.558791E-5	1.563344E-6	-0.000101	-7.811160E-5	0.356817
	88.483000	-2934.023627	0.843794	88.969857	-2.623751E-5	2.263001E-6	-0.000103	-7.980216E-5	0.366057
	89.483000	-3003.721322	0.858138	88.957117	-2.647096E-5	2.291367E-6	-0.000105	-8.199793E-5	0.353317
	90.483000	-3063.972855	0.845297	88.971502	-2.654201E-5	1.865898E-6	-0.000107	-8.320268E-5	0.367702
	91.483000	-3124.546421	0.830135	89.022287	-2.731342E-5	1.922628E-6	-0.000109	-8.511669E-5	0.418487
	92.483000	-3179.962168	0.828001	89.017422	-2.790212E-5	1.969901E-6	-0.000111	-8.628257E-5	0.413622
	93.483000	-3241.560869	0.808344	89.025192	-2.896786E-5	2.518282E-6	-0.000113	-8.791480E-5	0.421392
	94.483000	-3300.583347	0.821239	89.023722	-2.913026E-5	2.839748E-6	-0.000116	-8.947902E-5	0.419922
	95.483000	-3359.664869	0.792189	89.025927	-3.047006E-5	2.263001E-6	-0.000118	-9.150958E-5	0.422127
	96.483000	-3428.981543	0.811605	89.018472	-3.089636E-5	2.385915E-6	-0.000121	-9.352071E-5	0.414672
	97.483000	-3494.283600	0.784876	89.027397	-3.064261E-5	2.480463E-6	-0.000122	-9.526950E-5	0.423597
	98.483000	-3553.993096	0.783454	89.040697	-3.173880E-5	2.281912E-6	-0.000125	-9.762065E-5	0.436897
	99.483000	-3621.801625	0.770157	89.062257	-3.281469E-5	2.158999E-6	-0.000127	-9.949573E-5	0.458457
	100.483000	-3687.044664	0.767742	89.034607	-3.376878E-5	2.593922E-6	-0.000130	-0.000101	0.430807
	101.483000	-3761.943211	0.733352	89.039122	-3.415447E-5	2.102270E-6	-0.000132	-0.000103	0.435322
	102.483000	-3826.402663	0.739819	89.114756	-3.440822E-5	1.865899E-6	-0.000134	-0.000105	0.510956
	103.483000	-3892.220012	0.753586	89.106706	-3.546380E-5	2.433188E-6	-0.000136	-0.000107	0.502906
	104.483000	-3958.547248	0.724335	89.020887	-3.653968E-5	1.733531E-6	-0.000139	-0.000109	0.417087
	105.483000	-4026.645652	0.705577	89.009827	-3.730092E-5	1.071695E-6	-0.000141	-0.000110	0.406027
	106.483000	-4102.440562	0.713494	89.023162	-3.735167E-5	1.308065E-6	-0.000141	-0.000111	0.419362
	107.483000	-4166.803447	0.699646	89.022882	-3.896549E-5	9.676919E-7	-0.000144	-0.000113	0.419082
